architecture,mode,fault_id,channel,run_delta_auroc_mean,run_delta_auroc_ci_low,run_delta_auroc_ci_high,run_delta_auprc_mean,run_delta_auprc_ci_low,run_delta_auprc_ci_high
transformer,conditional,14,2,-0.00015406976744184565,-0.000298845514950158,-2.3089700996665407e-05,-0.00010172094692568745,-0.00018901019173140832,-2.150411237554675e-05
transformer,conditional,14,3,-4.5681063122848804e-06,-4.618355481726852e-05,4.252699335549025e-05,-9.94657255358744e-06,-3.489436953027261e-05,1.7854093952917317e-05
transformer,conditional,14,4,-0.000207142857142828,-0.0003780855481727295,-2.3575581395299346e-05,-0.00011412792934989424,-0.0002111172382295208,-6.334204089546584e-06
transformer,conditional,14,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,14,6,-9.003322259136137e-05,-0.00013389950166111506,-5.115863787375721e-05,-5.556428786369305e-05,-8.148052029065419e-05,-3.332882174448993e-05
transformer,conditional,14,7,-2.7574750830552385e-05,-5.930232558135725e-05,1.0149501661128234e-05,-1.6848119294671227e-05,-3.676986931110604e-05,8.798589192266998e-06
transformer,conditional,14,8,-1.644518272424178e-05,-3.787790697675148e-05,5.8139534883772104e-06,-9.318712806450913e-06,-2.296989876188446e-05,5.033382119122936e-06
transformer,conditional,14,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,14,10,0.0007194352159468631,0.0005033056478405319,0.0009355938538206484,0.00044184058432014564,0.0003123207039165202,0.0005743447062725065
transformer,conditional,14,11,-4.817275747497351e-06,-3.1731727574727644e-05,2.2093023255821463e-05,-4.041262022487225e-06,-2.0674065635802846e-05,1.2953273278796939e-05
transformer,conditional,15,1,0.00016254152823919787,-3.482973421927415e-05,0.0003574024086378604,-0.00022556616907001503,-0.00048498628073129663,2.4231844657014212e-05
transformer,conditional,15,2,-0.000182807308970101,-0.0004584800664451796,7.575166112957041e-05,2.5704681112680426e-05,-0.00036820991391200693,0.00038711760232227916
transformer,conditional,15,3,-7.998338870432053e-05,-0.00022771387043189436,5.964078073089332e-05,0.00011681601671428066,-6.770938586592848e-05,0.0002951323479277312
transformer,conditional,15,4,0.00029908637873753976,-0.00024208471760797838,0.0008608388704318897,0.00012342770340445064,-0.0005822328745218703,0.0007740153446213062
transformer,conditional,15,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,15,6,-4.368770764120122e-05,-0.00011819144518273216,2.9987541528237314e-05,-1.5383989537474108e-05,-0.00012776608660293004,8.550326646905145e-05
transformer,conditional,15,7,0.00010257475083056078,-5.240863787376273e-06,0.00021595307308969007,-5.155343218515851e-06,-0.00020373741159816314,0.00017983939376483383
transformer,conditional,15,8,-9.318936877076689e-05,-0.000191715116279069,9.389534883714737e-06,-8.255010590244361e-05,-0.0001983032773199675,2.608436796840785e-05
transformer,conditional,15,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,15,10,7.2259136212615704e-06,-4.0537790697674506e-05,5.615240863787273e-05,-2.583340122876976e-06,-7.070496434678622e-05,6.746405663554662e-05
transformer,conditional,15,11,0.00017292358803987164,1.9476744186045908e-05,0.0003338185215946835,9.53237106180771e-05,-8.318974714600307e-05,0.0002642394027155335
transformer,conditional,16,1,-0.0001391196013288992,-0.00036097176079734686,6.927740863788383e-05,-1.71313176392196e-05,-0.0002313728662964704,0.00022106082081976283
transformer,conditional,16,2,-4.983388704325464e-06,-0.00023990033222591963,0.00023306063122922494,-0.00021503059185903117,-0.000510290652095651,0.00011576097535527321
transformer,conditional,16,3,-0.0001378737541528241,-0.00032233181063123654,5.6648671096350166e-05,-7.226512158408194e-05,-0.00031910380346746926,0.00018859419557998926
transformer,conditional,16,4,0.00040232558139535133,-0.00016995431893687706,0.000971142026578089,0.000990373738876761,0.00033065906248999524,0.0016426682772062663
transformer,conditional,16,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,16,6,8.820598006644642e-05,1.794019933555277e-05,0.0001702699335548168,4.394082240188779e-05,-6.511142456879971e-05,0.0001422653482573762
transformer,conditional,16,7,-2.9900332225915593e-05,-0.00016129775747507162,9.202657807307917e-05,-3.952264327947264e-05,-0.0001680532138744669,9.106495551143727e-05
transformer,conditional,16,8,8.862126245847202e-05,-2.4005398671094274e-05,0.00020715946843853154,3.4419625098250916e-05,-9.63109551214266e-05,0.00014883565442014489
transformer,conditional,16,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,16,10,-7.39202657807414e-06,-6.843853820598435e-05,6.0550249169430986e-05,-2.5206564121325047e-05,-0.00010686628442602672,3.715612458777398e-05
transformer,conditional,16,11,9.717607973421583e-05,-6.298588039867727e-05,0.0002598006644518227,7.002059558726903e-05,-0.00013493868546757355,0.00025411942556137897
transformer,conditional,17,1,-5.847176079734617e-05,-0.0001440282392026671,2.45930232558366e-05,-3.800482834541929e-05,-8.568047675854606e-05,7.4873811318064405e-06
transformer,conditional,17,2,6.478405315594182e-06,-7.458471760798507e-05,8.82059800664294e-05,-9.425243390891458e-06,-4.622873806654576e-05,2.9013631659589267e-05
transformer,conditional,17,3,-1.7774086378741226e-05,-6.146179401993058e-05,3.1569767441854005e-05,-8.40178443762718e-06,-2.748583318917447e-05,1.4477590704872446e-05
transformer,conditional,17,4,-0.00039916943521595914,-0.0007197882059800748,-0.00011311877076414047,-0.0002957108108378459,-0.0005039644526018641,-0.00011564709832991174
transformer,conditional,17,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,17,6,-2.3754152823938224e-05,-6.993355481727212e-05,1.6279069767403536e-05,-1.898269200948599e-05,-4.520038090491404e-05,3.24557212921583e-06
transformer,conditional,17,7,7.973421926904534e-06,-4.552325581397851e-05,5.398671096344712e-05,7.670056483122246e-06,-2.014750167884438e-05,3.4351597603748005e-05
transformer,conditional,17,8,-3.3222591364401313e-07,-3.671926910302367e-05,3.7545681063111934e-05,-4.655819430928743e-06,-2.342880301099626e-05,1.4333960001733918e-05
transformer,conditional,17,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,17,10,3.006644518271262e-05,1.5444352159434348e-05,4.667774086378812e-05,1.5882040658699025e-05,8.097652769679746e-06,2.4501764856645312e-05
transformer,conditional,17,11,-5.531561461793899e-05,-9.585132890367112e-05,-1.9763289036535927e-05,-2.4206142603332427e-05,-4.2221062545237525e-05,-8.315865759329979e-06
transformer,conditional,18,1,0.0001502491694352204,1.7043189368781133e-05,0.00028226744186046467,0.00010218884258232474,2.8541135102515994e-05,0.00018002578265676378
transformer,conditional,18,2,-0.0002862126245847163,-0.0005317358803986703,-5.759136212623919e-05,-0.00017175418164722012,-0.0003099402370354157,-3.9336481622110754e-05
transformer,conditional,18,3,4.4518272425243534e-05,-3.721345514951066e-05,0.00012724667774085996,2.6261444962861758e-05,-1.997341697588237e-05,7.04481553716992e-05
transformer,conditional,18,4,0.0008509966777408517,0.0005750664451826982,0.0010981727574750765,0.0004992099746261602,0.00034742449829248956,0.0006402569423819007
transformer,conditional,18,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,18,6,-0.0007473421926910273,-0.0014484136212624481,-8.250000000000026e-05,-0.00046571288769648887,-0.0009055311554083048,-4.989098739353016e-05
transformer,conditional,18,7,-0.00011013289036545305,-0.0002917275747508503,6.162790697673808e-05,-4.6889157494670596e-05,-0.00015783670743013144,5.6957403947550773e-05
transformer,conditional,18,8,-2.8737541528258694e-05,-9.069767441861995e-05,3.008720930232167e-05,-1.1805118826989646e-05,-5.072427859655104e-05,2.341299620703194e-05
transformer,conditional,18,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,18,10,-6.478405315615277e-06,-6.213455149500114e-05,4.369186046511462e-05,-5.292630244733143e-06,-3.864768768588336e-05,2.6241832286441942e-05
transformer,conditional,18,11,-0.00018446843853821447,-0.0002534156976744454,-0.00011495016611295247,-0.00010994656573878436,-0.00015121757929913434,-6.860633603346314e-05
transformer,conditional,19,1,-0.003950830564784042,-0.005356794019933559,-0.0024126204318936795,-0.0024914718361499933,-0.0034731418910516672,-0.0014446034735288305
transformer,conditional,19,2,-0.013123504983388701,-0.015674472591362097,-0.010813527823920269,-0.008224320819803628,-0.009886729277959002,-0.0067384568353200764
transformer,conditional,19,3,-0.000974086378737532,-0.0012091652823920192,-0.000742333887043183,-0.0006443832749279022,-0.0008069410004575203,-0.0004904522187363319
transformer,conditional,19,4,-0.02421245847176079,-0.02807247508305648,-0.01984190199335548,-0.015117389182795482,-0.017557225083545482,-0.012368169226601555
transformer,conditional,19,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,19,6,-0.00010739202657807479,-0.00016928156146177702,-4.45992524917128e-05,-7.151610050625922e-05,-0.00010537913468845761,-3.503519773792095e-05
transformer,conditional,19,7,0.02658679401993357,0.02393767234219272,0.02955505398671097,0.01737802556835676,0.01535175801467588,0.019715065004280313
transformer,conditional,19,8,0.03870789036544851,0.035523475913621275,0.04188863372093025,0.02400761894695339,0.021897515698442588,0.026154249251788317
transformer,conditional,19,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,19,10,1.0631229235877893e-05,-8.57225913621237e-05,0.00010669019933554638,1.2091550775465976e-05,-5.236068322072057e-05,7.563219887696212e-05
transformer,conditional,19,11,0.00017956810631228893,0.00011528239202658933,0.000244360465116283,0.00010108580220385743,6.631828264898734e-05,0.00013850989751024823
transformer,conditional,20,1,-2.3089700996692387e-05,-8.173172757475733e-05,2.9738372092991576e-05,-2.8647730373951852e-05,-5.895797287437632e-05,-4.7402926953112064e-07
transformer,conditional,20,2,6.644518272425404e-05,-2.225913621261258e-05,0.00014335963455147348,4.771261015581341e-05,-4.014802082719092e-07,8.820856950534644e-05
transformer,conditional,20,3,-2.2591362126236357e-05,-7.608388704317502e-05,2.8737541528233296e-05,-1.0513872188100404e-05,-3.470685723936567e-05,1.1273754952070884e-05
transformer,conditional,20,4,0.00012259136212623754,-3.189368770761994e-05,0.0002813953488372001,9.856423685546844e-05,2.4744570773671012e-05,0.00017693240500870437
transformer,conditional,20,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,20,6,-0.00027101328903654244,-0.000317028654485066,-0.00022773671096343052,-0.00015495928328208565,-0.00017948750766451523,-0.00013227191454146968
transformer,conditional,20,7,5.099667774085659e-05,6.478405315614138e-06,9.801079734219163e-05,3.96540494828368e-05,1.7771872491661845e-05,6.265157711885063e-05
transformer,conditional,20,8,4.651162790684227e-06,-3.6050664451861616e-05,4.019933554816574e-05,2.1268132064367064e-06,-1.7702056920846255e-05,1.895736440980052e-05
transformer,conditional,20,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,20,10,7.973421926894542e-06,-1.2292358803983717e-05,2.923588039864725e-05,2.659630509900257e-06,-6.9601787841448155e-06,1.1885686227188858e-05
transformer,conditional,20,11,-1.9352159468447592e-05,-6.229651162793151e-05,2.583264119600269e-05,3.329631411618239e-06,-1.62301645647864e-05,2.3959034381732594e-05
transformer,conditional,21,1,0.00015257475083055972,-6.031146179402265e-05,0.00039087624584716594,4.1022007467070854e-05,-0.00018359017088391595,0.00027076849945373695
transformer,conditional,21,2,6.270764119601701e-05,-0.00015565199335548387,0.0002598837209302276,0.000112918958975885,-0.00023240909278374834,0.00043201385958705786
transformer,conditional,21,3,2.8820598006644717e-05,-0.00010568313953488386,0.00015968023255813596,-0.00011414677468970292,-0.00030299261758989527,8.405653942548999e-05
transformer,conditional,21,4,-0.0005085548172757525,-0.000995693521594681,-5.573089700999239e-06,-0.000281935032665217,-0.0008198020304320449,0.0002967398957208846
transformer,conditional,21,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,21,6,-5.157807308969864e-05,-0.0001375539867109571,3.497093023256188e-05,-2.8285412789901264e-05,-0.0001360131119816705,8.001549964736439e-05
transformer,conditional,21,7,-6.553156146179461e-05,-0.00017509966777410284,6.54505813953492e-05,-7.64162431683868e-06,-0.00014445724802750496,0.00014290949899811964
transformer,conditional,21,8,-3.903654485051255e-06,-0.00010083056478405195,8.589078073090068e-05,-2.9369459375180317e-05,-0.00012137323300882971,6.84891882919025e-05
transformer,conditional,21,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,21,10,5.34053156146147e-05,5.230481727575051e-06,9.784883720929691e-05,1.8169692496345923e-05,-4.8725317532899604e-05,0.00010040896845539223
transformer,conditional,21,11,0.0001263289036544879,7.607973421929831e-06,0.00024162375415282905,0.00016190535347584522,-1.0302950190200208e-06,0.0003241987201748455
transformer,conditional,22,1,-0.00014078073089700548,-0.0003309219269102946,3.152408637873649e-05,-0.00018802707029689892,-0.00042426260932445744,3.280167378340331e-05
transformer,conditional,22,2,-0.0005167774086378674,-0.0007767441860464979,-0.0002668438538205953,-0.0003729044645841462,-0.0007472624598349061,4.2335122642475264e-05
transformer,conditional,22,3,-6.852159468438201e-05,-0.00020202657807308314,8.157807308971046e-05,7.986701760025694e-05,-9.078307160951445e-05,0.00024190132191305504
transformer,conditional,22,4,0.003374003322259134,0.00274169019933556,0.00403050456810632,0.0026372365445365142,0.0018860940660571973,0.0033850013216202277
transformer,conditional,22,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,22,6,-1.0299003322252754e-05,-8.23172757474998e-05,5.8409468438538253e-05,1.9185044871404823e-05,-0.0001044139110023326,0.00012680519481200075
transformer,conditional,22,7,4.5847176079732985e-05,-5.55772425249072e-05,0.0001388870431893662,8.615362355234302e-06,-0.00013297124100945806,0.00016269294930490897
transformer,conditional,22,8,-7.574750830564469e-05,-0.00017284883720930158,1.6364202657798604e-05,-0.00011250731918797108,-0.00021101167495253764,-7.80064896127634e-06
transformer,conditional,22,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,22,10,4.451827242525242e-05,-9.01225083056445e-05,0.00016370431893687057,6.480443147432679e-05,-5.810995600910329e-05,0.00020347981821923125
transformer,conditional,22,11,-4.0697674418603836e-05,-0.00016944144518272745,8.73920265780777e-05,-0.00015460556416788118,-0.00033201634571204235,4.118101445226484e-05
transformer,conditional,23,1,-0.00020249169435215708,-0.00037609842192691556,-1.9829734219262373e-05,-0.0003385144667811646,-0.0006019655083585508,-6.773838563551778e-05
transformer,conditional,23,2,9.368770764120126e-05,-0.00015938745847175038,0.0003357641196013365,0.0004963308491924578,0.00023032486490062775,0.000767447787267807
transformer,conditional,23,3,0.02696893687707642,0.025668052325581392,0.028234593023255823,0.022073977551554696,0.02093950211572839,0.023233552049032324
transformer,conditional,23,4,-0.0355313122923588,-0.03854509759136212,-0.03184551910299002,-0.03311573065733909,-0.03620184670457121,-0.029369897998418985
transformer,conditional,23,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,23,6,-7.375415282391606e-05,-0.0001657807308970017,1.3621262458478694e-05,-6.42602109001289e-05,-0.00015685110090322136,3.180951764783603e-05
transformer,conditional,23,7,-1.8272425249167277e-05,-0.0001313143687707541,9.036752491694438e-05,3.4497034468328194e-05,-0.00011568220452925107,0.0001899820681400134
transformer,conditional,23,8,0.00010847176079734511,6.636212624594323e-06,0.00021371885382060013,0.00016643674412663344,-7.647771300195338e-06,0.00032563908247997003
transformer,conditional,23,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,23,10,-5.714285714284895e-05,-0.00011445182724251123,2.990033222599692e-06,-2.4064863294082083e-05,-0.0001028467850583667,5.6395128721805667e-05
transformer,conditional,23,11,1.0797342192725434e-06,-0.00015391196013288,0.00014811669435216913,0.00018000892439759442,5.431186750588708e-06,0.0003935444579907141
transformer,conditional,24,1,0.004109302325581388,0.003584049003322241,0.0046221553156146015,0.0023524974680563917,0.002053504579966002,0.002650049273015323
transformer,conditional,24,2,0.0008383720930232508,0.0005370307308969974,0.0011595265780730828,0.0004836989049430951,0.0003224710711545962,0.000657699042209506
transformer,conditional,24,3,-1.710963455149539e-05,-5.8309800664470305e-05,2.060215946845576e-05,-7.622584111703912e-06,-2.8810773483399248e-05,1.1606073178180878e-05
transformer,conditional,24,4,0.00078006644518272,0.0006269061461793856,0.0009365448504983302,0.0004288887593615709,0.00034750323190885983,0.0005138730145610217
transformer,conditional,24,5,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,24,6,-0.00014800664451826483,-0.00019485049833885235,-0.00010249169435217908,-8.447833874760557e-05,-0.00011266073066722545,-5.787799717989551e-05
transformer,conditional,24,7,0.00025215946843854306,0.000175083056478411,0.0003257475083056148,0.00015070971856153025,0.0001078515545588308,0.00019090482393840767
transformer,conditional,24,8,-2.9069767441852745e-05,-5.01702657807081e-05,-7.304817275722681e-06,-1.639370035523835e-05,-2.7665696285998216e-05,-5.173869391768149e-06
transformer,conditional,24,9,0.0,0.0,0.0,0.0,0.0,0.0
transformer,conditional,24,10,-6.810631229233976e-05,-0.00010764534883721496,-3.089700996675926e-05,-3.995954759798859e-05,-6.164789763057882e-05,-2.0125533378987998e-05
transformer,conditional,24,11,-1.5448504983388566e-05,-4.518272425248812e-05,1.0299003322248312e-05,-1.049121746783621e-05,-2.771806886930467e-05,4.039446586857612e-06
